date,equity,cash,mtm_pnl,n_open,drawdown,dd_scale,open_pairs
2019-09-10,95383.17,94653.64,729.53,2,8.778,0.537,KBH/MHO|PHM/MHO
2019-09-11,95261.25,94653.64,607.6,2,8.894,0.518,KBH/MHO|PHM/MHO
2019-09-12,94925.21,94653.64,271.56,2,9.216,0.464,KBH/MHO|PHM/MHO
2019-09-13,95027.51,94653.64,373.87,2,9.118,0.48,KBH/MHO|PHM/MHO
2019-09-16,95177.38,94642.34,535.04,3,8.974,0.504,KBH/MHO|PHM/MHO|DHI/LEN
2019-09-17,95114.6,94962.08,152.52,2,9.034,0.494,KBH/MHO|DHI/LEN
2019-09-18,95061.39,94962.08,99.32,2,9.085,0.486,KBH/MHO|DHI/LEN
2019-09-19,94719.2,94962.08,-242.88,2,9.413,0.431,KBH/MHO|DHI/LEN
2019-09-20,94824.27,94962.08,-137.8,2,9.312,0.448,KBH/MHO|DHI/LEN
2019-09-23,94811.56,94962.08,-150.52,2,9.324,0.446,KBH/MHO|DHI/LEN
2019-09-24,94879.72,94962.08,-82.36,2,9.259,0.457,KBH/MHO|DHI/LEN
2019-09-25,94833.16,94962.08,-128.92,2,9.304,0.449,KBH/MHO|DHI/LEN
2019-09-26,95141.35,94962.08,179.28,2,9.009,0.499,KBH/MHO|DHI/LEN
2019-09-27,95338.87,94962.08,376.8,2,8.82,0.53,KBH/MHO|DHI/LEN
2019-09-30,95430.41,94548.29,882.13,1,8.732,0.545,KBH/MHO
2019-10-01,95547.12,94548.29,998.84,1,8.621,0.563,KBH/MHO
2019-10-02,95545.59,94548.29,997.31,1,8.622,0.563,KBH/MHO
2019-10-03,95499.0,94548.29,950.72,1,8.667,0.556,KBH/MHO
2019-10-04,95066.38,94532.09,534.29,2,9.081,0.487,KBH/MHO|AME/ITW
2019-10-07,95258.94,94522.99,735.95,3,8.896,0.517,KBH/MHO|AME/ITW|PNC/FITB
2019-10-08,95523.43,95258.07,265.37,2,8.643,0.559,AME/ITW|PNC/FITB
2019-10-09,95469.84,95258.07,211.78,2,8.695,0.551,AME/ITW|PNC/FITB
2019-10-10,95318.61,95258.07,60.54,2,8.839,0.527,AME/ITW|PNC/FITB
2019-10-11,95242.29,95172.66,69.64,3,8.912,0.515,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-14,94935.48,95172.66,-237.18,3,9.206,0.466,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-15,94364.21,95172.66,-808.45,3,9.752,0.375,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-16,93679.0,95172.66,-1493.65,3,10.407,0.265,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-17,93077.04,95172.66,-2095.62,3,10.983,0.169,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-18,92953.04,95172.66,-2219.62,3,11.102,0.15,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-21,93014.42,95172.66,-2158.24,3,11.043,0.159,PNC/FITB|KBH/MHO|PHM/MHO
2019-10-22,92809.23,94287.89,-1478.65,1,11.239,0.127,KBH/MHO
2019-10-23,92790.05,92790.05,0.0,0,11.258,0.124,
2019-10-24,92823.15,92786.51,36.64,1,11.226,0.129,PHM/KBH
2019-10-25,92798.14,92786.51,11.63,1,11.25,0.125,PHM/KBH
2019-10-28,92789.86,92786.51,3.35,1,11.258,0.124,PHM/KBH
2019-10-29,92757.07,92782.97,-25.9,2,11.289,0.118,PHM/KBH|XEL/WEC
2019-10-30,92762.84,92782.97,-20.13,2,11.284,0.119,PHM/KBH|XEL/WEC
2019-10-31,92756.85,92782.97,-26.12,2,11.289,0.118,PHM/KBH|XEL/WEC
2019-11-01,92776.32,92782.97,-6.65,2,11.271,0.122,PHM/KBH|XEL/WEC
2019-11-04,92768.33,92782.97,-14.64,2,11.278,0.12,PHM/KBH|XEL/WEC
2019-11-05,92838.07,92782.97,55.1,2,11.212,0.131,PHM/KBH|XEL/WEC
2019-11-06,92841.54,92822.14,19.4,1,11.208,0.132,PHM/KBH
2019-11-07,92862.4,92822.14,40.26,1,11.188,0.135,PHM/KBH
2019-11-08,92866.72,92822.14,44.58,1,11.184,0.136,PHM/KBH
2019-11-11,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-12,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-13,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-14,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-15,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-18,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-19,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-20,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-21,92863.39,92863.39,0.0,0,11.187,0.135,
2019-11-22,92814.0,92854.42,-40.42,1,11.235,0.128,KBH/MHO
2019-11-25,92723.56,92854.42,-130.86,1,11.321,0.113,KBH/MHO
2019-11-26,92630.69,92854.42,-223.73,1,11.41,0.098,KBH/MHO
2019-11-27,92709.43,92854.42,-144.99,1,11.335,0.111,KBH/MHO
2019-11-29,92675.68,92854.42,-178.73,1,11.367,0.106,KBH/MHO
2019-12-02,92730.19,92850.05,-119.86,2,11.315,0.114,KBH/MHO|DHI/LEN
2019-12-03,92758.21,92850.05,-91.84,2,11.288,0.119,KBH/MHO|DHI/LEN
2019-12-04,92734.03,92850.05,-116.02,2,11.311,0.115,KBH/MHO|DHI/LEN
2019-12-05,92576.77,92850.05,-273.28,2,11.462,0.09,KBH/MHO|DHI/LEN
2019-12-06,92560.38,92560.22,0.17,1,11.477,0.087,DHI/LEN
2019-12-09,92555.61,92560.22,-4.61,1,11.482,0.086,DHI/LEN
2019-12-10,92575.03,92560.22,14.82,1,11.463,0.089,DHI/LEN
2019-12-11,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-12,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-13,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-16,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-17,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-18,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-19,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-20,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-23,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-24,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-26,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-27,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-30,92570.69,92570.69,0.0,0,11.467,0.089,
2019-12-31,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-02,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-03,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-06,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-07,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-08,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-09,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-10,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-13,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-14,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-15,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-16,92570.69,92570.69,0.0,0,11.467,0.089,
2020-01-17,92561.27,92565.12,-3.84,2,11.476,0.087,PNC/COF|C/TFC
2020-01-21,92594.39,92565.12,29.27,2,11.445,0.093,PNC/COF|C/TFC
2020-01-22,92533.41,92565.12,-31.7,2,11.503,0.083,PNC/COF|C/TFC
2020-01-23,92545.68,92588.63,-42.95,1,11.491,0.085,PNC/COF
2020-01-24,92536.05,92586.2,-50.15,2,11.501,0.083,PNC/COF|PH/ITW
2020-01-27,92546.28,92586.2,-39.92,2,11.491,0.085,PNC/COF|PH/ITW
2020-01-28,92552.52,92586.2,-33.68,2,11.485,0.086,PNC/COF|PH/ITW
2020-01-29,92569.71,92586.2,-16.49,2,11.468,0.089,PNC/COF|PH/ITW
2020-01-30,92613.46,92586.2,27.26,2,11.426,0.096,PNC/COF|PH/ITW
2020-01-31,92569.22,92586.2,-16.98,2,11.469,0.089,PNC/COF|PH/ITW
2020-02-03,92577.55,92563.94,13.61,1,11.461,0.09,PNC/COF
2020-02-04,92574.64,92574.64,0.0,0,11.464,0.089,
2020-02-05,92574.64,92574.64,0.0,0,11.464,0.089,
2020-02-06,92558.18,92569.49,-11.31,1,11.479,0.087,EMR/ROK
2020-02-07,92565.16,92567.02,-1.86,2,11.473,0.088,EMR/ROK|WEC/ES
2020-02-10,92540.59,92567.02,-26.44,2,11.496,0.084,EMR/ROK|WEC/ES
2020-02-11,92544.36,92567.02,-22.66,2,11.493,0.085,EMR/ROK|WEC/ES
2020-02-12,92535.71,92567.02,-31.31,2,11.501,0.083,EMR/ROK|WEC/ES
2020-02-13,92578.15,92567.02,11.13,2,11.46,0.09,EMR/ROK|WEC/ES
2020-02-14,92578.51,92567.02,11.48,2,11.46,0.09,EMR/ROK|WEC/ES
2020-02-18,92566.92,92567.02,-0.1,2,11.471,0.088,EMR/ROK|WEC/ES
2020-02-19,92548.79,92567.02,-18.24,2,11.488,0.085,EMR/ROK|WEC/ES
2020-02-20,92479.47,92567.02,-87.55,2,11.555,0.074,EMR/ROK|WEC/ES
2020-02-21,92411.04,92567.02,-155.99,2,11.62,0.063,EMR/ROK|WEC/ES
2020-02-24,92465.24,92569.18,-103.94,1,11.568,0.072,EMR/ROK
2020-02-25,92515.7,92569.18,-53.48,1,11.52,0.08,EMR/ROK
2020-02-26,92546.42,92569.18,-22.76,1,11.491,0.085,EMR/ROK
2020-02-27,92638.7,92565.56,73.14,2,11.402,0.1,EMR/ROK|NEE/ETR
2020-02-28,92631.28,92565.56,65.72,2,11.409,0.098,EMR/ROK|NEE/ETR
2020-03-02,92705.18,92557.86,147.32,5,11.339,0.11,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC
2020-03-03,92721.13,92554.66,166.47,6,11.323,0.113,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC|WEC/ES
2020-03-04,92792.93,92554.66,238.26,6,11.255,0.124,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC|WEC/ES
2020-03-05,92813.11,92554.66,258.45,6,11.236,0.127,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC|WEC/ES
2020-03-06,92834.22,92554.66,279.55,6,11.215,0.131,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC|WEC/ES
2020-03-09,92760.96,92554.66,206.29,6,11.285,0.119,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC|WEC/ES
2020-03-10,92762.45,92649.91,112.54,5,11.284,0.119,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC
2020-03-11,92568.14,92649.91,-81.77,5,11.47,0.088,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC
2020-03-12,92398.87,92649.91,-251.04,5,11.632,0.061,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC
2020-03-13,91963.32,92649.91,-686.59,5,12.048,0.0,EMR/ROK|NEE/ETR|AEP/XEL|PEG/XEL|PEG/WEC
2020-03-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-19,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-25,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-26,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-03-31,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-03,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-06,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-07,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-13,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-04-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-04,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-05,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-06,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-07,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-11,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-12,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-13,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-19,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-26,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-05-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-03,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-04,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-05,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-10,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-11,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-12,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-19,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-25,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-26,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-06-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-06,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-07,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-10,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-13,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-07-31,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-03,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-04,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-05,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-06,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-07,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-10,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-11,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-12,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-13,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-19,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-25,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-26,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-08-31,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-03,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-04,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-10,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-11,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-25,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-09-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-05,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-06,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-07,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-12,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-13,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-19,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-26,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-10-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-03,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-04,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-05,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-06,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-10,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-11,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-12,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-13,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-19,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-20,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-25,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-27,91948.98,91948.98,0.0,0,12.062,0.0,
2020-11-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-01,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-02,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-03,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-04,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-07,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-08,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-09,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-10,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-11,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-14,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-15,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-16,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-17,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-18,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-21,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-22,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-23,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-24,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-28,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-29,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-30,91948.98,91948.98,0.0,0,12.062,0.0,
2020-12-31,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-04,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-05,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-06,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-07,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-08,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-11,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-12,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-13,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-14,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-15,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-19,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-20,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-21,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-22,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-25,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-26,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-27,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-28,91948.98,91948.98,0.0,0,12.062,0.0,
2021-01-29,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-01,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-02,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-03,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-04,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-05,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-08,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-09,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-10,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-11,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-12,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-16,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-17,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-18,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-19,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-22,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-23,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-24,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-25,91948.98,91948.98,0.0,0,12.062,0.0,
2021-02-26,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-01,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-02,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-03,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-04,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-05,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-08,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-09,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-10,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-11,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-12,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-15,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-16,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-17,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-18,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-19,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-22,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-23,91948.98,91948.98,0.0,0,12.062,0.0,
2021-03-24,91948.98,91948.98,0.0,0,12.062,0.0,
