date,equity
2022-06-24,105334.87815335281
2022-06-27,105425.37448144877
2022-06-28,105409.2717477047
2022-06-29,105265.23771320573
2022-06-30,105136.06375775671
2022-07-01,105374.69488084209
2022-07-05,105183.51245615877
2022-07-06,105002.15735901443
2022-07-07,105496.36113084774
2022-07-08,105284.68525916798
2022-07-11,105305.05444069502
2022-07-12,105401.19449219322
2022-07-13,105116.23305993046
2022-07-14,105094.40375913787
2022-07-15,105094.40375913787
2022-07-18,105094.40375913787
2022-07-19,105094.40375913787
2022-07-20,105094.40375913787
2022-07-21,105094.40375913787
2022-07-22,105094.40375913787
2022-07-25,105094.40375913787
2022-07-26,105094.40375913787
2022-07-27,105094.40375913787
2022-07-28,105094.40375913787
2022-07-29,105094.40375913787
2022-08-01,105094.40375913787
2022-08-02,105094.40375913787
2022-08-03,105094.40375913787
2022-08-04,105094.40375913787
2022-08-05,105094.40375913787
2022-08-08,105094.40375913787
2022-08-09,105094.40375913787
2022-08-10,105094.40375913787
2022-08-11,105094.40375913787
2022-08-12,105094.40375913787
2022-08-15,105094.40375913787
2022-08-16,105114.80400703226
2022-08-17,105166.98514872759
2022-08-18,105177.49593634828
2022-08-19,105030.35526511412
2022-08-22,105153.82336442619
2022-08-23,105227.45065505008
2022-08-24,105267.48484711084
2022-08-25,105229.28357072384
2022-08-26,105374.0424871277
2022-08-29,105199.76016628378
2022-08-30,105364.60866690852
2022-08-31,105449.48198251378
2022-09-01,105180.65435036238
2022-09-02,105264.90633862063
2022-09-06,105128.18325590513
2022-09-07,104850.22211175227
2022-09-08,104945.3059067605
2022-09-09,104833.01134423935
2022-09-12,104853.9500758345
2022-09-13,105066.54758307904
2022-09-14,104981.83995476631
2022-09-15,105270.84001478483
2022-09-16,105312.21006064172
2022-09-19,105258.7241315176
2022-09-20,105402.41643597573
2022-09-21,105532.82269066304
2022-09-22,105503.67208263124
2022-09-23,105503.67208263124
2022-09-26,105503.67208263124
2022-09-27,105503.67208263124
2022-09-28,105776.22767886485
2022-09-29,105573.86136193485
2022-09-30,105459.63032918205
2022-10-03,105901.35265110232
2022-10-04,106529.71135261675
2022-10-05,106064.80316519622
2022-10-06,105735.9760222326
2022-10-07,105373.15191793027
2022-10-10,105515.60156769432
2022-10-11,105535.1008909355
2022-10-12,105232.74229295568
2022-10-13,105733.85315379691
2022-10-14,105419.6686253118
2022-10-17,105853.0340944144
2022-10-18,106141.4853152764
2022-10-19,105936.75795442765
2022-10-20,105710.5637337388
2022-10-21,106200.11790592513
2022-10-24,106392.24267708478
2022-10-25,106446.03926988241
2022-10-26,106412.17692946889
2022-10-27,106412.17692946889
2022-10-28,106412.17692946889
2022-10-31,106412.17692946889
2022-11-01,106499.09026986359
2022-11-02,106826.8300899699
2022-11-03,106725.47088875658
2022-11-04,105905.33950157915
2022-11-07,105795.33349478622
2022-11-08,105856.9173903334
2022-11-09,106527.57812872526
2022-11-10,105536.79918568408
2022-11-11,105223.10136362082
2022-11-14,105330.08357732483
2022-11-15,105189.72572962914
2022-11-16,105186.21523011838
2022-11-17,105635.49703476092
2022-11-18,105490.15821283316
2022-11-21,105141.46930567594
2022-11-22,104992.08150053662
2022-11-23,105154.66215634467
2022-11-25,105131.30024809607
2022-11-28,106341.52165465498
2022-11-29,106388.85644304342
2022-11-30,105692.79377161353
2022-12-01,105699.01740053968
2022-12-02,105658.96249756735
2022-12-05,105723.88084987696
2022-12-06,105791.97832711221
2022-12-07,105749.61415750007
2022-12-08,105769.00992618343
2022-12-09,105935.74311976082
2022-12-12,105783.1554787843
2022-12-13,105641.60675367346
2022-12-14,105831.81576551309
2022-12-15,106242.73060647606
2022-12-16,106336.13681764733
2022-12-19,106305.9506640371
2022-12-20,106305.9506640371
2022-12-21,106305.9506640371
2022-12-22,106305.9506640371
2022-12-23,106305.9506640371
2022-12-27,106305.9506640371
2022-12-28,106305.9506640371
2022-12-29,106305.9506640371
2022-12-30,106305.9506640371
2023-01-03,106305.9506640371
